city,district,voivodeship,localization_y,localization_x,area,sewers,shape,road,fence,water,electricity,gas,price
Nadarzyn,pruszkowski,mazowieckie,NaN,NaN,806,NaN,NaN,utwardzana,brak,NaN,NaN,NaN,190000
Polañczyk,leski,podkarpackie,49.366987,22.421894,11148,NaN,NaN,asfaltowa,brak,NaN,NaN,NaN,790000
Wielgolas Duchnowski,miñski,mazowieckie,52.193675,21.405905,1014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225000
Gilowice,¿ywiecki,œl¹skie,49.711503,19.31467,1070,miejska,NaN,asfaltowa,NaN,NaN,NaN,brak,91000
Opypy,grodziski,mazowieckie,52.087562,20.680704,1515,NaN,NaN,NaN,brak,NaN,NaN,NaN,349000
Wysin,koœcierski,pomorskie,54.099675,18.287921,1054,NaN,NaN,asfaltowa,brak,NaN,NaN,NaN,39900
Lipowa,¿ywiecki,œl¹skie,49.674753,19.094725,1010,NaN,NaN,utwardzana,NaN,NaN,NaN,NaN,90000
Jaracz,obornicki,wielkopolskie,52.704755,16.892396,25000,brak,NaN,asfaltowa,inne,NaN,NaN,brak,270000
Kraków,Wadów,ma³opolskie,50.09833333,20.12388889,708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119000
Wa³dowo Królewskie,bydgoski,kujawsko-pomorskie,53.152446,18.276979,1817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99000
Piaseczno,Zalesie Dolne,mazowieckie,52.099109,21.757052,1304,NaN,prostok¹t,asfaltowa,NaN,NaN,NaN,NaN,460000
Smolec,wroc³awski,dolnoœl¹skie,51.0745,16.8855,941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,330000
Kraków,Podgórze,ma³opolskie,50.007840472918,19.9186073070739,7200,NaN,kwadrat,asfaltowa,mieszane,NaN,NaN,NaN,4900000
Arciechów,wo³omiñski,mazowieckie,52.4995012515221,21.1023281946026,2500,NaN,NaN,utwardzana,NaN,NaN,NaN,NaN,350000
Hurko,przemyski,podkarpackie,49.80059,22.877395,4800,NaN,prostok¹t,asfaltowa,NaN,NaN,NaN,NaN,180000
Kraków,Krowodrza,ma³opolskie,50.04692569,19.86532918,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,700000
Stara Wieœ,pruszkowski,mazowieckie,52.0929663433836,20.7715260361087,1047,NaN,prostok¹t,asfaltowa,brak,NaN,NaN,NaN,296196,30
Stara Wieœ,pruszkowski,mazowieckie,52.0929663433836,20.7715260361087,1052,NaN,prostok¹t,asfaltowa,brak,NaN,NaN,NaN,297610,80
Bieniewiec,grodziski,mazowieckie,52.025,20.6273,1374,NaN,prostok¹t,polna,brak,NaN,NaN,NaN,82440
Warszawa,Pyry,mazowieckie,52.1288,21.0214,1749,NaN,trapez,NaN,NaN,NaN,NaN,NaN,2090000
Smolnica,gliwicki,œl¹skie,50.25266,18.561888,900,NaN,NaN,NaN,brak,NaN,NaN,NaN,209000
W³adys³awowo,pucki,pomorskie,54.7962260286391,18.3969620798084,2500,NaN,NaN,asfaltowa,NaN,NaN,NaN,NaN,3200000
Witrogoszcz-Kolonia,pilski,wielkopolskie,NaN,NaN,2771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30000
¯ywiec,¿ywiecki,œl¹skie,NaN,NaN,2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125000
Szczytno,warmiñsko-mazurskie,NaN,53.563932,20.996706,1588,NaN,trapez,asfaltowa,NaN,NaN,NaN,NaN,49900
Piaseczno,piaseczyñski,mazowieckie,52.07101741467,21.036586585777,21000,NaN,trapez,NaN,NaN,NaN,NaN,NaN,10920000
Dobra,policki,zachodniopomorskie,53.487561,14.386814,578,40,NaN,prostok¹t,polna,brak,NaN,NaN,NaN,90000
Stary Wiœnicz,bocheñski,ma³opolskie,49.924773,20.488853,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1200000
Grabówki,wielicki,ma³opolskie,49.9749,20.0194,6530,NaN,NaN,utwardzana,brak,NaN,NaN,NaN,979500
Glinno,sieradzki,³ódzkie,51.7372,18.6713,910,NaN,NaN,asfaltowa,siatka,NaN,NaN,NaN,159000
Trzcinna,myœliborski,zachodniopomorskie,52.885851,15.012631,3704,NaN,NaN,asfaltowa,NaN,NaN,NaN,NaN,59000
Otomino,kartuski,pomorskie,54.32551,18.382553,976,NaN,NaN,asfaltowa,brak,NaN,NaN,NaN,97600
Katowice,Podlesie,œl¹skie,50.1812431479088,18.9784883098047,1080,miejska,NaN,NaN,NaN,NaN,NaN,NaN,346500
Warszawa,¯erañ,mazowieckie,52.3247949053538,21.0066201322373,930,NaN,NaN,asfaltowa,brak,NaN,NaN,NaN,521000
Jankowo Gdañskie,gdañski,pomorskie,54.293188,18.558156,2016,NaN,NaN,NaN,brak,NaN,NaN,NaN,465000
Tarnów,ma³opolskie,NaN,50.011144,20.991046,1621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,166000
Mrozy,miñski,mazowieckie,52.16666,21.81667,2736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,246000
Kierszek,piaseczyñski,mazowieckie,52.095501,21.082111,2666,NaN,NaN,utwardzana,siatka,NaN,NaN,NaN,1200000
Józefów,otwocki,mazowieckie,52.1380003374396,21.255046195684,3098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1038000
Bydgoszcz,kujawsko-pomorskie,NaN,53.1603034803157,18.0752660666862,1617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,313698
Inowroc³aw,inowroc³awski,kujawsko-pomorskie,52.795612,18.261868,3021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43000
Micha³owice,krakowski,ma³opolskie,50.165362,19.980525,3700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,490000
Kalno,œwidnicki,dolnoœl¹skie,50.925989,16.527748,930,brak,NaN,utwardzana,brak,NaN,NaN,NaN,70000
Wilkszyn,œredzki,dolnoœl¹skie,51.19585955,16.84816245,1218,NaN,NaN,utwardzana,brak,NaN,NaN,NaN,255000
¯ukowo,kartuski,pomorskie,54.3619814915473,18.3584764251552,855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,159000
Borkowo,gdañski,pomorskie,54.298422,18.595788,1011,NaN,NaN,utwardzana,brak,brak,NaN,NaN,253000
Brwinów,pruszkowski,mazowieckie,NaN,NaN,2609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,550000
£apy,bia³ostocki,podlaskie,52.9843592020613,22.886218509454,400,NaN,NaN,asfaltowa,brak,NaN,NaN,NaN,90000
Warszawa,Miêdzylesie,mazowieckie,52.2031906139726,21.1429112224496,782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,774180
Skórka,z³otowski,wielkopolskie,53.221864,16.873043,1831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76900
Warszawa,Wawer,mazowieckie,52.1876,21.1341,1600,NaN,kwadrat,asfaltowa,NaN,NaN,NaN,NaN,820000
Sêkocin Stary,pruszkowski,mazowieckie,52.111945,20.882695,2034,NaN,prostok¹t,asfaltowa,NaN,NaN,NaN,NaN,579000
Ostrówek,WO£OMIÑSKI,mazowieckie,52.389736,21.36808,847,NaN,trójk¹t,NaN,NaN,NaN,NaN,NaN,122815
Józefów,otwocki,mazowieckie,52.137041,21.2491346,1598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,519000
Rakownia,poznañski,wielkopolskie,52.5584,17.0345,5800,NaN,NaN,NaN,brak,NaN,NaN,NaN,240000
Konopiska,œl¹skie,NaN,50.7245,19.0139,5890,NaN,kwadrat,NaN,NaN,NaN,NaN,NaN,650000
Dziemiany,koœcierski,pomorskie,NaN,NaN,1428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85680
Henryszew,grodziski,mazowieckie,52.074297,20.468626,1753,NaN,NaN,utwardzana,NaN,NaN,NaN,NaN,170000
Kraków,Kostrze,ma³opolskie,50.0344,19.879,2800,NaN,prostok¹t,asfaltowa,brak,NaN,NaN,NaN,650000
£ódŸ,Widzew,³ódzkie,51.72556,19.5977,980,NaN,NaN,asfaltowa,siatka,NaN,NaN,NaN,249360
Chrzanów Ma³y,grodziski,mazowieckie,52.1381,20.6352,1844,NaN,prostok¹t,NaN,brak,NaN,NaN,NaN,395000
¯ywiec,¿ywiecki,œl¹skie,NaN,NaN,2652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,275000
S³omiróg,wielicki,ma³opolskie,49.99274,20.17268,2100,NaN,prostok¹t,asfaltowa,brak,NaN,NaN,NaN,86000
£ódŸ,Widzew,³ódzkie,51.775375,19.456386,1070,NaN,prostok¹t,utwardzana,brak,NaN,NaN,NaN,85600
nowos¹decki,ma³opolskie,NaN,49.6178426971523,20.6619329320414,700,NaN,prostok¹t,asfaltowa,NaN,NaN,NaN,NaN,59000
Dawidy Bankowe,pruszkowski,mazowieckie,52.1282,20.9776,1446,NaN,prostok¹t,NaN,brak,NaN,NaN,NaN,550000
Dawidy Bankowe,pruszkowski,mazowieckie,52.1265,20.9798,970,NaN,prostok¹t,NaN,mieszane,NaN,NaN,NaN,509000
Stara Wieœ,pruszkowski,mazowieckie,52.0929663433836,20.7715260361087,1322,NaN,prostok¹t,asfaltowa,brak,NaN,NaN,NaN,357733,20
Stara Wieœ,pruszkowski,mazowieckie,52.0929663433836,20.7715260361087,1322,NaN,prostok¹t,asfaltowa,brak,NaN,NaN,NaN,357733,20
Tarnowskie Góry,Rybna,œl¹skie,50.443254,18.858722,779,NaN,prostok¹t,polna,brak,NaN,NaN,NaN,130000
Karczew,otwocki,mazowieckie,52.078125,21.251561,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,200000
Nadarzyn,pruszkowski,mazowieckie,52.0682,20.7935,1088,NaN,kwadrat,utwardzana,brak,NaN,NaN,NaN,250000
Wincentówek,nowodworski,mazowieckie,52.394373,20.553282,2700,NaN,kwadrat,asfaltowa,siatka,NaN,NaN,NaN,270000
Chmiel-Kolonia,lubelski,lubelskie,51.0905,22.6721,2300,NaN,prostok¹t,asfaltowa,NaN,NaN,NaN,NaN,89000
Niemcz,bydgoski,kujawsko-pomorskie,53.183684,18.035965,1286,NaN,prostok¹t,NaN,NaN,NaN,NaN,NaN,328000
Niemcz,bydgoski,kujawsko-pomorskie,53.183684,18.035965,823,NaN,prostok¹t,NaN,NaN,NaN,NaN,NaN,210000
Kocio³ki,kozienicki,mazowieckie,51.548243,21.56461,3229,NaN,trapez,asfaltowa,NaN,NaN,NaN,NaN,320000
Czêstochowa,œl¹skie,NaN,50.80971,19.122316,826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120000
Niepo³omice,wielicki,ma³opolskie,50.029867,20.219201,6100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,819000
Jazgarzewszczyzna,piaseczyñski,mazowieckie,52.063534,20.984347,1009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,399900
Inowroc³aw,inowroc³awski,kujawsko-pomorskie,52.795612,18.261868,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105000
W³oc³awek,kujawsko-pomorskie,NaN,52.659752,19.077987,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45000
Tarnów,ma³opolskie,NaN,50.011144,20.991046,1700,miejska,NaN,NaN,NaN,NaN,NaN,NaN,145000
Królewiec,miñski,mazowieckie,52.202986083463,21.557973257024,1515,miejska,kwadrat,polna,brak,wodoci¹g na dzia³ce,na dzia³ce,na dzia³ce,270000
Czêstochowa,Lisiniec,œl¹skie,50.8097,19.1223,752,NaN,prostok¹t,NaN,NaN,NaN,NaN,NaN,75000
Czêstochowa,Lisiniec,œl¹skie,50.8097,19.1223,1126,NaN,prostok¹t,NaN,brak,NaN,NaN,NaN,165000
Dorotowo,olsztyñski,warmiñsko-mazurskie,53.69593,20.41285,3087,NaN,NaN,utwardzana,brak,NaN,NaN,NaN,262395
Warszawa,Bia³o³êka,mazowieckie,52.31861111,21.03222222,2212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1216600
Modlniczka,krakowski,ma³opolskie,50.109888,19.817526,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,419000
Golkowice,wielicki,ma³opolskie,49.969865,19.973925,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249000
Warszawa,Stara Mi³osna,mazowieckie,52.2229490188396,21.2326822107796,1685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1790000
Stara Iwiczna,piaseczyñski,mazowieckie,NaN,NaN,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,589000
Boleœcin,œwidnicki,dolnoœl¹skie,50.81799,16.530271,1000,NaN,NaN,asfaltowa,NaN,NaN,NaN,NaN,79000
Micha³owice,krakowski,ma³opolskie,50.165362,19.980525,2250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,345000
Podkowa Leœna,grodziski,mazowieckie,NaN,NaN,6729,NaN,NaN,asfaltowa,brak,NaN,NaN,NaN,3300000
Pyrzowice,tarnogórski,œl¹skie,50.460113,19.072753,2216,NaN,NaN,NaN,brak,NaN,NaN,NaN,195000
Gilowice,¿ywiecki,œl¹skie,49.711503,19.31467,1161,miejska,NaN,asfaltowa,NaN,NaN,NaN,brak,99000
Grodzisk Wielkopolski,grodziski,wielkopolskie,52.227053,16.362074,7050,NaN,NaN,NaN,brak,NaN,NaN,NaN,719100
Tarnów,ma³opolskie,NaN,50.011144,20.991046,2000,miejska,NaN,NaN,NaN,NaN,NaN,NaN,189000
Tarnów,ma³opolskie,NaN,50.011144,20.991046,1025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109000
Tarnów,ma³opolskie,NaN,50.011144,20.991046,924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115000
Klaudyn,warszawski zachodni,mazowieckie,52.2794,20.85527,1196,NaN,prostok¹t,utwardzana,brak,NaN,NaN,NaN,450000
Kraków,Sidzina,ma³opolskie,50.0017,19.8875,6000,NaN,prostok¹t,polna,brak,NaN,NaN,NaN,1500000
Kraków,Rybitwy,ma³opolskie,50.0447190790719,20.0748928862017,2300,NaN,prostok¹t,asfaltowa,brak,NaN,NaN,NaN,300000
Go³aszew,warszawski zachodni,mazowieckie,52.2103507,20.7972326,6227,miejska,NaN,asfaltowa,brak,NaN,NaN,NaN,1556750
Przemyœl,podkarpackie,NaN,49.8057250029602,22.742893253906,3200,NaN,NaN,utwardzana,NaN,NaN,NaN,NaN,350000
Piotrków Trybunalski,³ódzkie,NaN,51.407763,19.69326,1745,miejska,NaN,NaN,NaN,NaN,NaN,NaN,218125
Giebu³tów,lwówecki,dolnoœl¹skie,50.978099,15.349427,6100,miejska,NaN,NaN,NaN,NaN,NaN,brak,135000
Brwinów,pruszkowski,mazowieckie,52.140582,20.71904,1700,NaN,NaN,utwardzana,brak,NaN,NaN,NaN,460000
Marklowice,wodzis³awski,œl¹skie,50.0179,18.5055,4641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220000
Dawidy Bankowe,pruszkowski,mazowieckie,52.1224,20.9761,1000,NaN,prostok¹t,NaN,brak,NaN,NaN,NaN,450000
Warzno,wejherowski,pomorskie,54.438799,18.346821,1001,NaN,NaN,utwardzana,NaN,NaN,NaN,NaN,148000
Grabówki,wielicki,ma³opolskie,49.9749,20.0194,3450,NaN,trójk¹t,utwardzana,brak,NaN,NaN,NaN,534750
Wroc³aw,Psie Pole,dolnoœl¹skie,NaN,NaN,13053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6642000
Olsztyn,warmiñsko-mazurskie,NaN,53.8025359061165,20.4162263369858,90199,NaN,trapez,polna,NaN,NaN,NaN,NaN,3300000
Bielsko-Bia³a,œl¹skie,NaN,49.821877,19.047007,3800,NaN,prostok¹t,NaN,NaN,NaN,NaN,NaN,570000
Sulejówek,miñski,mazowieckie,52.248165,21.27694,1100,NaN,NaN,utwardzana,brak,NaN,NaN,NaN,350000
Krzepice,k³obucki,œl¹skie,NaN,NaN,8446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1700000
Bini¹tki,buski,œwiêtokrzyskie,NaN,NaN,8600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60000
Pr¹docin,bydgoski,kujawsko-pomorskie,53.008254,18.070283,1906,NaN,prostok¹t,asfaltowa,brak,NaN,,NaN,76500
Krzewina,miñski,mazowieckie,52.227914,21.399332,1225,NaN,prostok¹t,utwardzana,NaN,NaN,NaN,NaN,149000
Stara Wieœ,pruszkowski,mazowieckie,52.0929663433836,20.7715260361087,1172,NaN,prostok¹t,asfaltowa,brak,NaN,NaN,NaN,331558,80
Warszawa,Wawer,mazowieckie,52.2044,21.1551,853,NaN,prostok¹t,asfaltowa,NaN,NaN,NaN,NaN,599999
Ostrówek,WO£OMIÑSKI,mazowieckie,52.389736,21.36808,876,NaN,trapez,NaN,NaN,NaN,NaN,NaN,127020
Cisna,leski,podkarpackie,49.2111,22.3292,9673,NaN,NaN,utwardzana,brak,NaN,NaN,NaN,799000
Warszawa,K¹ty Grodziskie,mazowieckie,52.3347,21.07,2240,NaN,trapez,asfaltowa,NaN,NaN,NaN,NaN,1120000
Piotrków Trybunalski,³ódzkie,NaN,51.407763,19.69326,1000,miejska,NaN,NaN,NaN,NaN,NaN,NaN,125000
£omianki,mazowieckie,NaN,52.332787,20.902069,1114,NaN,NaN,NaN,brak,NaN,NaN,NaN,350000
Nadarzyn,pruszkowski,mazowieckie,NaN,NaN,1814,NaN,NaN,NaN,brak,NaN,NaN,NaN,385000
Budy Gutarzewskie,p³oñski,mazowieckie,52.718363,20.456718,75000,NaN,prostok¹t,utwardzana,siatka,w³asne ujêcie/studnia,na dzia³ce,NaN,1490000
Kanie,pruszkowski,mazowieckie,52.127794,20.781897,1498,NaN,NaN,utwardzana,brak,NaN,NaN,NaN,580000
Tarnowskie Góry,tarnogórski,œl¹skie,50.443254,18.858722,800,miejska,NaN,asfaltowa,NaN,NaN,NaN,brak,92000
Somonino,kartuski,pomorskie,54.280742112005,18.2095658909565,919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67000
Kady,grodziski,mazowieckie,52.093308,20.666316,13100,NaN,NaN,asfaltowa,siatka,NaN,NaN,NaN,3800000
Kraków,Olszanica,ma³opolskie,50.07083333,19.83388889,1300,szambo,NaN,asfaltowa,NaN,NaN,NaN,NaN,528000
Bydgoszcz,Pr¹dy,kujawsko-pomorskie,53.135,17.90833333,1010,miejska,NaN,NaN,NaN,NaN,,NaN,202000
Inowroc³aw,inowroc³awski,kujawsko-pomorskie,52.795612,18.261868,1479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,244000
Kobylarnia,bydgoski,kujawsko-pomorskie,53.015706,17.99836,977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80000
Radawnica,z³otowski,wielkopolskie,53.446696,16.985284,2132,miejska,NaN,asfaltowa,NaN,NaN,NaN,NaN,49900
W³adys³awów,piaseczyñski,mazowieckie,52.064909,20.926436,13354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,333850
Józefów,otwocki,mazowieckie,52.141221,21.228355,614,miejska,NaN,asfaltowa,siatka,NaN,NaN,NaN,620000
Wieliczka,ma³opolskie,NaN,49.9775,20.0593,2360,NaN,NaN,asfaltowa,NaN,NaN,NaN,NaN,490000
Kraków,Pr¹dnik Bia³y,ma³opolskie,50.09527778,19.92888889,5341,NaN,prostok¹t,utwardzana,mieszane,NaN,,NaN,2900000
Warszawa,Bia³o³êka,mazowieckie,52.31861111,21.03222222,1705,NaN,trapez,utwardzana,NaN,NaN,NaN,NaN,980000
Poczesna,œl¹skie,NaN,50.7154,19.1526,1462,NaN,NaN,asfaltowa,siatka,NaN,NaN,NaN,99900
Ma³e Rudy,nakielski,kujawsko-pomorskie,53.055273,17.857955,3540,NaN,prostok¹t,utwardzana,brak,NaN,NaN,NaN,115000
Cekcyn,tucholski,kujawsko-pomorskie,53.5734,18.0102,2670,NaN,trapez,polna,brak,NaN,NaN,NaN,260000
Zgierz,zgierski,³ódzkie,51.855,19.4062,1373,NaN,prostok¹t,utwardzana,NaN,NaN,NaN,NaN,179000
Juraszki,bia³ostocki,podlaskie,53.0249,23.0627,936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83000
Nadbiel,wo³omiñski,mazowieckie,52.354966,21.35594,1049,NaN,NaN,utwardzana,brak,NaN,NaN,NaN,125880
Wroc³aw,Psie Pole,dolnoœl¹skie,NaN,NaN,8933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5166000
Warszawa,Ursus,mazowieckie,52.2956,21.0919,1708,NaN,prostok¹t,NaN,NaN,NaN,NaN,NaN,5000000
Kobylec,bocheñski,ma³opolskie,49.8757,20.2865,5000,NaN,prostok¹t,asfaltowa,brak,NaN,NaN,NaN,325000
Poznañ,wielkopolskie,NaN,52.404581,16.948905,2866,NaN,prostok¹t,NaN,NaN,NaN,NaN,NaN,343920
Gajków,wroc³awski,dolnoœl¹skie,51.062090787144,17.1937839997658,698,NaN,NaN,utwardzana,NaN,NaN,NaN,NaN,155000
Jab³onna,legionowski,mazowieckie,52.3748,20.926,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,340000
Gilowice,¿ywiecki,œl¹skie,49.711503,19.31467,2134,miejska,NaN,asfaltowa,NaN,NaN,NaN,brak,181000
S³awêcinek,inowroc³awski,kujawsko-pomorskie,52.825713,18.224151,1342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,150000
Warszawa,Miêdzylesie,mazowieckie,52.2031906139726,21.1429112224496,1565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1549350
Micha³owice-Wieœ,pruszkowski,mazowieckie,NaN,NaN,3317,NaN,NaN,asfaltowa,brak,NaN,NaN,NaN,2500000
Warszawa,Stara Mi³osna,mazowieckie,52.22138889,21.23777778,632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,498500
Góraszka,otwocki,mazowieckie,52.1902187170886,21.2934338796164,1224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,281000
S³awêcinek,inowroc³awski,kujawsko-pomorskie,52.825713,18.224151,969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75000
£apy,bia³ostocki,podlaskie,52.9843592020613,22.886218509454,810,NaN,NaN,asfaltowa,brak,NaN,NaN,NaN,148000
Micha³owice-Wieœ,pruszkowski,mazowieckie,NaN,NaN,3317,NaN,NaN,asfaltowa,brak,NaN,NaN,NaN,2500000
S³awêcinek,inowroc³awski,kujawsko-pomorskie,52.825713,18.224151,969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75000
Rojewo,inowroc³awski,kujawsko-pomorskie,52.901932,18.279065,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,230000
Warszawa,Bia³o³êka,mazowieckie,52.3559936343525,20.9347873689982,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,449900
£apy,bia³ostocki,podlaskie,52.9843592020613,22.886218509454,810,NaN,NaN,asfaltowa,brak,NaN,NaN,NaN,148000
Micha³owice,krakowski,ma³opolskie,50.165362,19.980525,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,269000
Kraków,ma³opolskie,NaN,50.049688,19.955625,1590,NaN,NaN,NaN,NaN,NaN,NaN,NaN,420000
Warszawa,Stara Mi³osna,mazowieckie,52.2374684548278,21.0132123905368,1275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,649000
Trzcinna,myœliborski,zachodniopomorskie,52.885851,15.012631,1852,NaN,NaN,asfaltowa,NaN,NaN,NaN,NaN,35000
Rusiec,pruszkowski,mazowieckie,NaN,NaN,1294,NaN,NaN,utwardzana,brak,NaN,NaN,NaN,295000
Luboñ,poznañski,wielkopolskie,52.341628,16.875614,875,miejska,NaN,NaN,NaN,NaN,NaN,NaN,218500
Izbica,legionowski,mazowieckie,52.49,20.9487,23100,NaN,prostok¹t,utwardzana,brak,NaN,NaN,NaN,2800000
Kunice,wielicki,ma³opolskie,49.902758,20.150544,1675,NaN,prostok¹t,asfaltowa,brak,NaN,NaN,NaN,124000
Józefów,otwocki,mazowieckie,NaN,NaN,1105,NaN,NaN,asfaltowa,siatka,NaN,NaN,NaN,735000
Konopiska,œl¹skie,NaN,50.7245,19.0139,5465,NaN,prostok¹t,NaN,drewniane,NaN,NaN,NaN,225000
¯abia Wola,grodziski,mazowieckie,52.030618,20.694948,10734,NaN,prostok¹t,asfaltowa,brak,NaN,NaN,NaN,751380
O¿arów Mazowiecki,warszawski zachodni,mazowieckie,52.209808,20.80271,1502,NaN,prostok¹t,asfaltowa,brak,NaN,NaN,NaN,690000
Przemyœl,podkarpackie,NaN,49.8069,22.75,2123,NaN,prostok¹t,asfaltowa,NaN,NaN,NaN,NaN,180000
Zawoja,suski,ma³opolskie,49.6439,19.5425,8900,NaN,NaN,asfaltowa,NaN,NaN,NaN,NaN,445000
Otwock,Wólka Ml¹dzka,mazowieckie,52.110344,21.266142,1127,NaN,NaN,utwardzana,brak,NaN,NaN,NaN,170000
G³ogów,dolnoœl¹skie,NaN,51.662767,16.087492,8815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76050
Mielec,mielecki,podkarpackie,50.2932,21.4243,3356,NaN,NaN,utwardzana,brak,NaN,NaN,NaN,700000
Ruda Œl¹ska,Ruda,œl¹skie,50.3025,18.6346,2948,NaN,NaN,asfaltowa,NaN,NaN,NaN,NaN,515000
¯ory,œl¹skie,NaN,50.045286,18.696983,17880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1300000
Burzenin,³ódzkie,NaN,51.458758,18.835048,1550,NaN,prostok¹t,utwardzana,NaN,NaN,NaN,NaN,49000
gryficki,zachodniopomorskie,NaN,54.1,15.12,1161,NaN,prostok¹t,polna,NaN,NaN,NaN,NaN,100000
Grójec,grójecki,mazowieckie,51.865089,20.868315,892,NaN,prostok¹t,utwardzana,NaN,NaN,NaN,NaN,228000
Borowiany,gliwicki,œl¹skie,50.544055,18.602181,925,NaN,prostok¹t,asfaltowa,NaN,NaN,NaN,NaN,94900
Malbork,Nowa Wieœ,pomorskie,54.036972,19.030985,5480,NaN,NaN,utwardzana,NaN,NaN,NaN,NaN,302000
Mników,krakowski,ma³opolskie,50.0601,19.7205,2090,NaN,NaN,NaN,brak,NaN,NaN,NaN,209000
Konin,wielkopolskie,NaN,52.214243,18.258614,2476,NaN,prostok¹t,utwardzana,brak,NaN,NaN,NaN,136180
Domkowo,ostródzki,warmiñsko-mazurskie,53.574485,20.067372,1477,NaN,trapez,utwardzana,brak,wodoci¹g w drodze,w drodze,brak,24000
Piastów,pruszkowski,mazowieckie,52.18333,20.85,460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,320000
Jawczyce,warszawski zachodni,mazowieckie,52.211921,20.849871,27000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40000000
Soko³ów,pruszkowski,mazowieckie,52.143722,20.8697,1941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,610000
¯abi Róg,ostródzki,warmiñsko-mazurskie,53.867924,20.014538,3010,brak,NaN,asfaltowa,brak,NaN,NaN,NaN,255000
Jelenia Góra,dolnoœl¹skie,NaN,50.901767,15.733878,1313,NaN,NaN,NaN,brak,NaN,NaN,NaN,75000
Okrajnik,¿ywiecki,œl¹skie,49.73246,19.288195,2158,NaN,NaN,asfaltowa,NaN,NaN,NaN,NaN,125000
Stary Uœcimów,lubartowski,lubelskie,51.472239,22.944391,6098,NaN,NaN,NaN,brak,NaN,NaN,brak,110000
Wierzbin,warszawski zachodni,mazowieckie,52.252042,20.751853,911,miejska,NaN,utwardzana,brak,NaN,NaN,NaN,317000
Kryniczno,trzebnicki,dolnoœl¹skie,51.208019,17.04154,1600,brak,NaN,NaN,brak,NaN,NaN,NaN,219000
Izabelin,warszawski zachodni,mazowieckie,52.294511,20.814724,1500,NaN,NaN,asfaltowa,inne,NaN,NaN,NaN,840000
